dataset_id,dataset_name,evidence_id,source_id,institution,source_tier,title,discovered_url,file_type,leap_module,leap_branch,leap_variable,nemo_component,nemo_mapping,years_detected,units_detected,confidence_level,validation_status
RW_EF_FUEL_IPCC,Emission factors,9e586d48b431b50a,WRI,WRI,3,Causes of Forest Loss | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/forest-loss-drivers-data-trends,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2018; 2023; 2025; 2026,,D,candidate
RW_EF_FUEL_IPCC,Emission factors,a6d534e32955dcbd,WRI,WRI,3,Advancing the Systems Change Needed to Fight Climate Change | World Resources Institute Click to see more Click to see more,https://www.wri.org/climate,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2026; 2030; 2050,,D,candidate
RW_EF_FUEL_IPCC,Emission factors,acb84db0cbb2d3c4,WRI,WRI,3,Clean Energy Protects Countries During Iran War | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/iran-war-clean-energy-benefits,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2019; 2022; 2024; 2025; 2026,,D,candidate
RW_EF_FUEL_IPCC,Emission factors,adc7b17eb9dc1c25,WRI,WRI,3,NDC Partnership | World Resources Institute Click to see more Click to see more,https://www.wri.org/initiatives/ndc-partnership,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2022; 2023; 2024; 2025; 2026; 2030,,D,candidate
RW_EF_FUEL_IPCC,Emission factors,c32f5a43b76b43b5,WRI,WRI,3,Energy Leaders Tout the Benefits of Renewables | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/energy-leaders-address-renewable-power-benefits,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2015; 2024; 2025; 2026; 2030,,D,candidate
RW_EF_FUEL_IPCC,Emission factors,cdad5c3e5ecf643b,WRI,WRI,3,World Resources Institute - Research for People & Planet Click to see more Click to see more,https://www.wri.org/,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2026; 2030,,D,candidate
RW_EF_FUEL_IPCC,Emission factors,d574ddd5de3bebbc,WRI,WRI,3,"STATEMENT: Honoring Rafe Pomerance, a Pioneer of Climate Action | World Resources Institute Click to see more Click to see more",https://www.wri.org/news/statement-honoring-rafe-pomerance-pioneer-climate-action,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2018; 2021; 2026,,D,candidate
RW_EF_FUEL_IPCC,Emission factors,e0f707273228b6e6,WRI,WRI,3,Corn Stover Can Make Sustainable Aviation Fuels | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/corn-stover-sustainable-aviation-fuels,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2023; 2024; 2025; 2026; 2050,,D,candidate
RW_EF_FUEL_IPCC,Emission factors,e1a3f286f8fb7587,WRI,WRI,3,U.S. Climate | World Resources Institute Click to see more Click to see more,https://www.wri.org/climate/us-climate,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2021; 2024; 2025; 2026; 2030,,D,candidate
RW_EF_FUEL_IPCC,Emission factors,4bfee50d7d321499,NASA_POWER,NASA POWER,4,NASA POWER | Docs | Scholarship | Articles - NASA POWER | Docs,https://power.larc.nasa.gov/docs/references/publications/,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2017; 2019; 2021; 2022; 2023; 2024; 2025,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,0d796fd94e087e42,SEFORALL,SEforALL,4,Energy Transition and Investment Plans | Sustainable Energy for All,https://www.seforall.org/our-work/initiatives-projects/energy-transition-plans,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2021; 2023; 2024; 2025; 2026; 2030; 2050,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,0ffcec8123107309,SEFORALL,SEforALL,4,"Threads of Transformation: Fashion, Energy & Women at the Intersection of Climate Action | Sustainable Energy for All",https://www.seforall.org/publications/threads-of-transformation-fashion-energy-women-at-the-intersection-of-climate-action,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2023; 2025; 2030,kwh; tonnes,C,candidate
RW_EF_FUEL_IPCC,Emission factors,4b9bcdef89788f50,SEFORALL,SEforALL,4,Efficiency opportunities in Thailand’s dairy cold chain | Sustainable Energy for All,https://www.seforall.org/publications/efficiency-opportunities-in-thailands-dairy-cold-chain,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2022; 2025; 2026,tonnes,C,candidate
RW_EF_FUEL_IPCC,Emission factors,59bcb18510c3c2c0,SEFORALL,SEforALL,4,Climate action | Sustainable Energy for All,https://www.seforall.org/impact-areas/climate-action,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2025,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,5cbff2aa552d9c13,SEFORALL,SEforALL,4,Medical Appliances for Resource-Constrained Settings | Sustainable Energy for All,https://www.seforall.org/publications/medical-appliances-for-resource-constrained-settings,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2025,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,60fdca7e14a35df1,SEFORALL,SEforALL,4,The Hormuz Crisis Shows Us Why the Energy Transition Can’t Wait | Sustainable Energy for All,https://www.seforall.org/news/the-hormuz-crisis-shows-us-why-the-energy-transition-cant-wait,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2022; 2023; 2024; 2025; 2026; 2030,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,71a55390bb7565ec,SEFORALL,SEforALL,4,Our funders & partners | Sustainable Energy for All,https://www.seforall.org/who-we-are/our-funders-partners,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2025; 2030,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,7f1bac60b2b3db59,SEFORALL,SEforALL,4,Energy Compacts | Sustainable Energy for All,https://www.seforall.org/programmes/un-energy/energy-compacts,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2021; 2022; 2023; 2024; 2025; 2027; 2030; 2043; 2050,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,80e04b2b1f47a056,SEFORALL,SEforALL,4,Home | Sustainable Energy for All,https://www.seforall.org/,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2021; 2023; 2024; 2025; 2026,%,C,candidate
RW_EF_FUEL_IPCC,Emission factors,85229142b1cc6938,SEFORALL,SEforALL,4,Chilling Prospects: Tracking Sustainable Cooling for All 2025 | Sustainable Energy for All,https://www.seforall.org/data-stories/chilling-prospects-2025,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2024; 2025; 2030,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,8e92805c33b6e449,SEFORALL,SEforALL,4,From Diesel to Solar. How Lincoln and Jelina are Powering their Businesses with Clean Energy. | Sustainable Energy for All,https://www.seforall.org/news/from-diesel-to-solar-how-lincoln-and-jelina-are-powering-their-businesses-with-clean-energy,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2022; 2024; 2025; 2026; 2027,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,a42e2f31dfdc9488,SEFORALL,SEforALL,4,First methodology to support just transition away from fossil fuel generators launched by Gold Standard and Sustainable Energy for All | Sustainable Energy for All,https://www.seforall.org/news/first-methodology-to-support-just-transition-away-from-fossil-fuel-generators-launched-by-gold,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2025; 2026,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,b782d842626b22b5,SEFORALL,SEforALL,4,Ending energy poverty | Sustainable Energy for All,https://www.seforall.org/impact-areas/ending-energy-poverty,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2025; 2030,kwh,C,candidate
RW_EF_FUEL_IPCC,Emission factors,be5502707ac96c9a,SEFORALL,SEforALL,4,Empowering women & youth | Sustainable Energy for All,https://www.seforall.org/impact-areas/empowering-women-youth,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2024; 2025,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,c54461e40e6a9809,SEFORALL,SEforALL,4,Three Numbers That Define AI's Energy Decade | Sustainable Energy for All,https://www.seforall.org/news/three-numbers-that-define-ais-energy-decade,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2024; 2025; 2026; 2030; 2032,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,ca8be33a8ddf81a3,SEFORALL,SEforALL,4,Universal Energy Facility | Sustainable Energy for All,https://www.seforall.org/programmes/universal-energy-facility,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2025,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,dcffae8022256e11,SEFORALL,SEforALL,4,Privacy policy | Sustainable Energy for All,https://www.seforall.org/privacy-policy,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2016; 2018; 2025,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,ef350d87723cbc5d,SEFORALL,SEforALL,4,Towards a renewed commitment to energy for healthcare | Sustainable Energy for All,https://www.seforall.org/news/towards-a-renewed-commitment-to-energy-for-healthcare,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2025; 2026,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,f206e230daf03136,SEFORALL,SEforALL,4,African Development Bank Group and Sustainable Energy for All Unveil Strategic African Program to Advance Mission 300 | Sustainable Energy for All,https://www.seforall.org/news/african-development-bank-group-and-sustainable-energy-for-all-unveil-strategic-african-program,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2025; 2026; 2030,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,fb44a16ca2c76e74,SEFORALL,SEforALL,4,Fostering Industrial Hubs for Energy-Transition Technologies in Africa: A G20 Action Plan | Sustainable Energy for All,https://www.seforall.org/publications/fostering-industrial-hubs-for-energy-transition-technologies-in-africa-a-g20-action,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2022; 2024; 2025; 2030; 2050,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,0ae9ea6fc2c1cc1e,UNFCCC,UNFCCC,4,Nationally Determined Contributions Registry | UNFCCC,https://unfccc.int/NDCREG,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2021; 2022; 2023; 2024; 2025; 2026; 2029; 2030; 2031; 2035; 2040,%,C,candidate
RW_EF_FUEL_IPCC,Emission factors,124c52b36a17d87b,UNFCCC,UNFCCC,4,Reports | UNFCCC,https://unfccc.int/reports,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022; 2023; 2024; 2025; 2026,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,185119aa29519966,UNFCCC,UNFCCC,4,UN Climate Change Global Innovation Hub | UNFCCC,https://unfccc.int/topics/un-climate-change-global-innovation-hub,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2021; 2022; 2023; 2025,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,23d0dbdd4a6acd10,UNFCCC,UNFCCC,4,Introduction to Climate Finance | UNFCCC,https://unfccc.int/topics/introduction-to-climate-finance,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2015; 2020; 2023; 2025,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,317a15be359c0e46,UNFCCC,UNFCCC,4,What is technology development and transfer? | UNFCCC,https://unfccc.int/topics/climate-technology/what-is-technology-development-and-transfer,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2015; 2020; 2023; 2025; 2027; 2034,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,37c046a0c4062709,UNFCCC,UNFCCC,4,About the Climate Weeks | UNFCCC,https://unfccc.int/topics/climate-weeks,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2021; 2022; 2023; 2025; 2026; 2027,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,491bb0a849f49afc,UNFCCC,UNFCCC,4,Transparency | UNFCCC,https://unfccc.int/Transparency,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2018; 2019; 2020; 2021; 2022; 2023; 2024; 2025; 2026,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,73b00a6a045328de,UNFCCC,UNFCCC,4,Capacity-building | UNFCCC,https://unfccc.int/topics/capacity-building,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2023; 2024; 2025; 2026,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,7d06ae7bbfb7a2fb,UNFCCC,UNFCCC,4,What are United Nations Climate Change Conferences? | UNFCCC,https://unfccc.int/process-and-meetings/what-are-united-nations-climate-change-conferences,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2015; 2020; 2023; 2025; 2026,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,7fce20482e4fd342,UNFCCC,UNFCCC,4,UN Climate Change Partnerships | UNFCCC,https://unfccc.int/UN-Climate-Change-partnerships,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2023; 2027,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,9c6f49ee9892b0ba,UNFCCC,UNFCCC,4,2025 UNFCCC delivery highlights | UNFCCC,https://unfccc.int/about-us/2025-highlights,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2015; 2017; 2018; 2019; 2020; 2021; 2022; 2023; 2024; 2025; 2026; 2027; 2028; 2029; 2030; 2034; 2035; 2041,%,C,candidate
RW_EF_FUEL_IPCC,Emission factors,9e6e3176007c7258,UNFCCC,UNFCCC,4,UN Climate Change Quarterly Updates | UNFCCC,https://unfccc.int/about-us/reports-highlights/un-climate-change-quarterly-updates,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2023; 2024; 2025; 2026,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,bee65230356e75b3,UNFCCC,UNFCCC,4,Global Climate Action | UNFCCC,https://unfccc.int/climate-action,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2015; 2020; 2023; 2026; 2030,,C,candidate
